"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947664329531,0.054784959288625,26.0925016985841,4.43504917797483e-150,3.9504993951141e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280752413099,0.0591347731311274,26.089683657193,4.77394103322691e-150,4.22611656527821e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.4601181146804,0.0559782538173636,26.0836666939313,5.58656563692656e-150,4.91514955823091e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881949589397,0.0653603778003281,-25.9915801142361,6.16582305406253e-149,5.39171148892139e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948618,25.9632398074474,1.28882642605824e-148,1.12018544097583e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98565948198203,0.0765825972710396,-25.9283381961365,3.19192156675898e-148,2.75755103547533e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10890698105812,0.119991976501236,-25.9092905351558,5.23333437041075e-148,4.49408671892578e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452649564973,0.0832592321849044,25.8773284248515,1.19877363685027e-147,1.02331028131367e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897740808987,0.0467777302824957,-25.8451489798398,2.75864603457097e-147,2.34093152554925e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380313482904,0.0563464955594537,25.8011278322548,8.61240685933931e-147,7.265325104105e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868102940729,0.0412189035601639,-25.6843568840208,1.74815433119791e-145,1.46609831951516e-143,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351962545371,0.0682964291868164,-25.6751289391306,2.216412907129e-145,1.84799869192657e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523699013973,0.0516807790485615,25.6427440634065,5.09423686711859e-145,4.22291623765016e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988250906890419,0.0385980015468557,-25.6036806903265,1.38815261355196e-144,1.14410900177866e-142,"ANXA2","302","annexin A2"
"ENSG00000164465",2941.35331768419,1.62321272042023,0.0634766091098733,25.571824695465,3.14036276268903e-144,2.57348242169848e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000158710",4951.47819637122,-1.05787544433601,0.0413732202986625,-25.569086396937,3.36849018224157e-144,2.744745324064e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000171241",406.777106119105,-3.16899880127984,0.124172633355237,-25.5209116183747,1.15532807094587e-143,9.36076828555634e-142,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000178105",1002.41705891287,1.80811799118827,0.0709970709303768,25.4675012291901,4.51826666465986e-143,3.64025068752174e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000091136",13741.7986166577,1.03363718961839,0.0406099427772848,25.4528107879175,6.57138486412267e-143,5.26481733722811e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000116017",1240.61918348325,1.61349455040257,0.0634081467463658,25.4461710867626,7.78315441945624e-143,6.20101208496789e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418739400199,0.0499632056131588,-25.3023675820559,3.00822506126668e-141,2.38347821014505e-139,"ACO1","48","aconitase 1"
"ENSG00000166833",556.856531079937,-2.37829823230096,0.0942828134423682,-25.2251512812007,2.12248184413094e-140,1.67244572124625e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000127955",1237.15518256482,1.6193975333503,0.0642014150564169,25.2237046788963,2.20148684605277e-140,1.72521982837392e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000050405",2131.92988407929,-1.55950417647327,0.0620513816845727,-25.1324649691241,2.1976782570401e-139,1.71287521109848e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556411127927,0.0559841178315782,25.1064795824371,4.22564488460093e-139,3.27567423189524e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322290260434,0.0785962319552865,-25.1058206419732,4.29624551961817e-139,3.31249768800238e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563779628655,0.0764148354877223,25.0689252166792,1.08570739086403e-138,8.3262725627706e-137,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776347978136,0.0702042666783053,25.0378440364017,2.36826397836608e-138,1.8065571124334e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013034965613,0.0556405513864542,-24.9841224613485,9.09684553596341e-138,6.90253237202387e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270701210191,0.0455450346431043,24.8700439241715,1.5698256995145e-136,1.1848879135125e-134,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696968113899,0.0885080530776027,-24.8222574641057,5.15615576714537e-136,3.87143611814826e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736176104871,0.102343098454467,-24.7927002344724,1.07469207109194e-135,8.0271661414216e-134,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000197594",381.182790486167,-3.06334939367886,0.123797731712916,-24.7447942001288,3.52730635789505e-135,2.62098966210223e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000112245",6125.61860488633,1.14057992015854,0.0461308245984437,24.7248977248288,5.77462051311203e-135,4.26875426693504e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000172216",1647.22428540748,1.97002714949304,0.0797006674974702,24.7178249737441,6.87991121869725e-135,5.05973368140191e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.1653233445651,0.0471731255498903,24.7031192226738,9.90049729640555e-135,7.24403223100775e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995559864278,0.0587933324574272,24.6619053222184,2.74265607978863e-134,1.99657009341364e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54496315667277,0.103276840820976,-24.6421476145296,4.46734022547342e-134,3.23566293805628e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.6575575572448,0.0674041524488263,-24.5913270477398,1.56408715937863e-133,1.12716452023361e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121441097204,0.0647731462528714,-24.5659583179735,2.92080735510398e-133,2.09436491397731e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01053609794352,0.163730168037734,24.4947900928022,1.67858275395308e-132,1.19763956589259e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10772482651047,0.127212826603749,-24.4293355432674,8.34589691598567e-132,5.92517364713616e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883898812801,0.0610160062763478,-24.400793807856,1.67732185193264e-131,1.18494939303281e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11097996316109,0.045553959436679,-24.3882195290922,2.2806385058898e-131,1.60326651043949e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259345765204,0.0735245358202653,-24.3808877900859,2.72791151045486e-131,1.8997482703442e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412861264621,0.0776891208305527,-24.3808733114316,2.72887625473053e-131,1.8997482703442e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13885827070802,0.0878447287734324,-24.3481686445242,6.06213023076468e-131,4.19985553813509e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679797514526,0.0857740445520994,-24.3290145176462,9.67001715643953e-131,6.66719788656247e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719612364631,0.0431743519531841,24.2550513504367,5.84855840099294e-130,4.01311847026984e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277721371754,0.101304904575085,-24.2118308487186,1.6699089057784e-129,1.14038874370324e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789935645565,0.0747682057151685,24.1800554013947,3.60713850653653e-129,2.45165750342372e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923694747445,0.0798688931316292,-24.155048002167,6.60821552967503e-129,4.47020843920139e-127,"TMPO","7112","thymopoietin"
"ENSG00000143248",679.495343922114,2.0380555210712,0.0844740404454445,24.1264122128435,1.3207497749723e-128,8.89242841449662e-127,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60091246739676,0.107836054161321,-24.1191361054982,1.57462961757372e-128,1.05522258624415e-126,"CENPE","1062","centromere protein E"
"ENSG00000176619",2255.35802338392,-1.25066263942812,0.0518555172226482,-24.1182174320669,1.60996949012972e-128,1.07388709106745e-126,"LMNB2","84823","lamin B2"
"ENSG00000136108",749.956363794828,-2.02783108949712,0.0840877501403784,-24.115654017521,1.71282295646299e-128,1.13720342678869e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000138160",450.256121980529,-2.57259385445171,0.106732971122887,-24.1030848048796,2.32030400724938e-128,1.53343224737158e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000132510",1120.05262837464,2.03192052757522,0.0843049104355611,24.1020424205104,2.37944067724955e-128,1.56530086020348e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652061325273,0.0679106856991769,-24.0981311910471,2.61506291654794e-128,1.71244827790932e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000183087",7251.69353875924,-1.28493598156733,0.0533977740494305,-24.06347463806,6.03321499756336e-128,3.93283346727528e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000196954",1646.04498038007,1.47071787343505,0.0612710920287129,24.0034545613426,2.55914729235531e-127,1.66066657555056e-125,"CASP4","837","caspase 4"
"ENSG00000138685",3034.69182901513,1.52420378751836,0.063504061068423,24.0016742531803,2.67107227178955e-127,1.72548862386189e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000103241",3621.65221195857,1.20921896381737,0.0505842625547427,23.9050428482326,2.71437520940064e-126,1.74559887345357e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000152578",320.281587756857,4.79254655594331,0.200549358603734,23.8970924131097,3.28352379621978e-126,2.09592314949265e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000170017",5496.29709942867,-1.21291796354362,0.0507560107577253,-23.8970310202916,3.28835303420854e-126,2.09592314949265e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000077238",1496.22837370371,1.84493713355223,0.0773480242093167,23.8524144916685,9.55874431086654e-126,6.06557310451934e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811726275999,0.06454832984533,-23.8289242563768,1.67510537615198e-125,1.05826811451082e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49726985717194,0.0628869120910876,-23.8089263311775,2.69943315457224e-125,1.69791977498774e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41741935797386,0.10160531316359,-23.7922534039305,4.01712063314269e-125,2.51569986899123e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916969686714,0.0470855040357631,23.768880036138,7.01027373177194e-125,4.37105806901485e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018281520964,0.0523258858374198,23.7011336810041,3.50993001041276e-124,2.17904356187573e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.6110894881047,0.0680275009607533,23.682914488277,5.40871712994576e-124,3.34337984312724e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236989952324,0.128249746148927,-23.6442565430264,1.35234523938266e-123,8.32359788754796e-122,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000244405",708.442649750106,-1.94727483771129,0.0824575448619049,-23.6154840769571,2.67230995422714e-123,1.63776055784493e-121,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043623324556,0.0923545160991081,-23.6094164675788,3.08474941579079e-123,1.8824847392279e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000026025",27065.0508484239,-0.912826971897519,0.0386668241009013,-23.6074979810985,3.22793917430548e-123,1.9615201567252e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109915704472,0.0513218400340029,-23.5981242340944,4.02887193219671e-123,2.43789250546975e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000235162",2094.46407356622,-1.58967526415738,0.0673997665453812,-23.585768106289,5.39522012435399e-123,3.25096015980507e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000188229",4439.01233276079,-1.17289120949343,0.0498107401905094,-23.5469540305467,1.34888181443768e-122,8.0938552723225e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000180398",6314.02540084802,-0.968904970599465,0.0411555334989477,-23.5425200021824,1.49759673345365e-122,8.94876448102448e-121,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000177283",725.828163002343,1.9227812444748,0.0818024457999452,23.5051803851577,3.61038648530112e-122,2.14840467160595e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000126247",4295.38198573447,-1.12665764011458,0.0479386196978813,-23.5020876115124,3.8831138131679e-122,2.30114608242317e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000138180",359.368768496895,-3.18370290252326,0.1355005666488,-23.4958641226572,4.49581455723778e-122,2.65327064054926e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000106546",1554.54278579126,1.74256224409886,0.0741917778931461,23.4872689883313,5.50372206913801e-122,3.23479008989788e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000076382",405.631109926366,-2.73534269611708,0.116532260111285,-23.4728365647838,7.72847165764572e-122,4.52383722621622e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.6730119172922,0.0713052816653785,-23.4626647313913,9.8163862524085e-122,5.72263395308091e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000148700",4285.82315131084,0.987803830301383,0.0421100033873315,23.4577000912462,1.10312844497958e-121,6.40484414147863e-120,"ADD3","120","adducin 3"
"ENSG00000154380",2793.82588213183,-1.1925900074829,0.0508686617505296,-23.4444934551573,1.50444101686357e-121,8.69967283179048e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802326152596,0.064337201660366,23.4393666900026,1.69692975867168e-121,9.77336131289581e-120,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143461753256,0.0663110298574887,-23.3963281955778,4.65769503851867e-121,2.67184018189585e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.2963176708009,0.140937731608491,23.3884683198797,5.59972128359966e-121,3.1994264114782e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649646863357,0.0524964468203316,-23.3634187249137,1.00678024292046e-120,5.72945851735014e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286480186465,0.0699720591244385,23.3359546981568,1.91401993988888e-120,1.08493912877259e-118,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.75492193824931,0.0752030392871386,-23.3357847619523,1.92163920750721e-120,1.08496960137247e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690633205503,0.134552108221714,23.3136914279044,3.22020029700295e-120,1.81101539056154e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00417012393202,0.128989906554191,-23.2899627899948,5.60342926836366e-120,3.13901481006263e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706516428362,0.0986405041210192,23.2872407207633,5.97084478868524e-120,3.33182432352276e-118,"KLHL24","54800","kelch like family member 24"
